chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1538237881,2018-09-29T16:18:01Z,N4JWW-11,KK4EHJ-6,18(12/10),0,/,N4JWW-11,/O,34.271167,-83.289000,16.0,11.0,19941.8,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=21/Te=2/V=10978 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538237903,2018-09-29T16:18:23Z,K1OGR-9,N3DAB-1,66(23/19),0,`,K1OGR-9,/v,34.186500,-84.144667,9.0,326.0,379.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538237905,2018-09-29T16:18:25Z,K1OGR-9,KK4EHJ-6,11(10/8),0,`,K1OGR-9,/v,34.186500,-84.144667,9.0,326.0,379.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538237906,2018-09-29T16:18:26Z,KK4EHJ-12,KK4EHJ-12,88(18/20),0,`,KK4EHJ-12,/>,34.536645,-83.917343,8.0,314.0,452.0,,,,Byonics TinyTrack3,In Service,"Seq=691, A1=445, A2=631",
0,1538237907,2018-09-29T16:18:27Z,KK4EHJ-12,KK4EHJ-6,9(7/8),0,`,KK4EHJ-12,/>,34.536645,-83.917343,8.0,314.0,452.0,,,,Byonics TinyTrack3,In Service,"Seq=691, A1=445, A2=631",
0,1538237908,2018-09-29T16:18:28Z,KK4EHJ-12,N3DAB-1,78(26/19),0,`,KK4EHJ-12,/>,34.536645,-83.917343,8.0,314.0,452.0,,,,Byonics TinyTrack3,In Service,"Seq=691, A1=445, A2=631",
0,1538237953,2018-09-29T16:19:13Z,N4JWW-11,N4JWW-11,16(4/4),0,/,N4JWW-11,/O,34.273333,-83.289333,2.0,194.0,20246.0,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=21/Te=3/V=10938 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538237954,2018-09-29T16:19:14Z,N4JWW-11,KK4EHJ-6,16(11/10),0,/,N4JWW-11,/O,34.273333,-83.289333,2.0,194.0,20246.0,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=21/Te=3/V=10938 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538237964,2018-09-29T16:19:24Z,N3DAB-1,N3DAB-1,65(21/19),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538237999,2018-09-29T16:19:59Z,N4JWW-11,N4JWW-11,13(3/4),0,/,N4JWW-11,/O,34.274167,-83.289000,12.0,18.0,20535.0,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=21/Te=3/V=10901 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238001,2018-09-29T16:20:01Z,N4JWW-11,KK4EHJ-6,3(8/4),0,/,N4JWW-11,/O,34.274167,-83.289000,12.0,18.0,20535.0,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=21/Te=3/V=10901 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238025,2018-09-29T16:20:25Z,KK4EHJ-12,KK4EHJ-12,76(13/20),0,`,KK4EHJ-12,/>,34.536592,-83.917724,0.0,223.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=692, A1=431, A2=631",
0,1538238026,2018-09-29T16:20:26Z,KK4EHJ-12,KK4EHJ-6,26(8/12),0,`,KK4EHJ-12,/>,34.536592,-83.917724,0.0,223.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=692, A1=431, A2=631",
0,1538238027,2018-09-29T16:20:27Z,KK4EHJ-12,N3DAB-1,79(23/22),0,`,KK4EHJ-12,/>,34.536592,-83.917724,0.0,223.0,435.0,,,,Byonics TinyTrack3,In Service,"Seq=692, A1=431, A2=631",
0,1538238059,2018-09-29T16:20:59Z,N4JWW-11,N4JWW-11,13(10/11),0,/,N4JWW-11,/O,34.275333,-83.286833,2.0,61.0,20815.4,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=21/Te=3/V=10938 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238060,2018-09-29T16:21:00Z,N4JWW-11,KK4EHJ-6,6(11/5),0,/,N4JWW-11,/O,34.275333,-83.286833,2.0,61.0,20815.4,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=21/Te=3/V=10938 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238119,2018-09-29T16:21:59Z,N4JWW-11,N4JWW-11,11(3/4),0,/,N4JWW-11,/O,34.276667,-83.286333,5.0,276.0,21102.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=21/Te=2/V=10958 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238120,2018-09-29T16:22:00Z,N4JWW-11,KK4EHJ-6,16(8/8),0,/,N4JWW-11,/O,34.276667,-83.286333,5.0,276.0,21102.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=21/Te=2/V=10958 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238130,2018-09-29T16:22:10Z,KD4CVR-6,N3DAB-1,72(22/19),0,`,KD4CVR-6,YY,34.249000,-84.000333,2.0,323.0,368.0,443.100,,,Yaesu FTM-400DR,In Service,,
0,1538238131,2018-09-29T16:22:11Z,KD4CVR-6,KK4EHJ-6,33(15/12),0,`,KD4CVR-6,YY,34.249000,-84.000333,2.0,323.0,368.0,443.100,,,Yaesu FTM-400DR,In Service,,
0,1538238145,2018-09-29T16:22:25Z,KK4EHJ-12,KK4EHJ-12,76(13/20),0,`,KK4EHJ-12,/>,34.536670,-83.917826,0.0,54.0,438.0,,,,Byonics TinyTrack3,In Service,"Seq=693, A1=431, A2=631",MT-RTG
0,1538238146,2018-09-29T16:22:26Z,KK4EHJ-12,KK4EHJ-6,28(8/11),0,`,KK4EHJ-12,/>,34.536670,-83.917826,0.0,54.0,438.0,,,,Byonics TinyTrack3,In Service,"Seq=693, A1=431, A2=631",MT-RTG
0,1538238147,2018-09-29T16:22:27Z,KK4EHJ-12,N3DAB-1,74(23/20),0,`,KK4EHJ-12,/>,34.536670,-83.917826,0.0,54.0,438.0,,,,Byonics TinyTrack3,In Service,"Seq=693, A1=431, A2=631",MT-RTG
0,1538238174,2018-09-29T16:22:54Z,K1OGR-9,N3DAB-1,64(23/19),0,`,K1OGR-9,/v,34.187500,-84.144167,5.0,150.0,382.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538238176,2018-09-29T16:22:56Z,K1OGR-9,KK4EHJ-6,10(10/9),0,`,K1OGR-9,/v,34.187500,-84.144167,5.0,150.0,382.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538238179,2018-09-29T16:22:59Z,N4JWW-11,N4JWW-11,13(11/13),0,/,N4JWW-11,/O,34.278833,-83.290667,16.0,335.0,21401.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=20/Te=2/V=10760 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238180,2018-09-29T16:23:00Z,N4JWW-11,KK4EHJ-6,16(8/7),0,/,N4JWW-11,/O,34.278833,-83.290667,16.0,335.0,21401.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=20/Te=2/V=10760 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238194,2018-09-29T16:23:14Z,KD4CVR-6,N3DAB-1,66(23/19),0,`,KD4CVR-6,YY,34.249000,-84.000167,1.0,297.0,385.0,443.100,,,Yaesu FTM-400DR,In Service,,
0,1538238202,2018-09-29T16:23:22Z,K1OGR-9,N3DAB-1,64(23/18),0,`,K1OGR-9,/v,34.187333,-84.142333,14.0,66.0,385.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538238203,2018-09-29T16:23:23Z,K1OGR-9,KK4EHJ-6,9(9/7),0,`,K1OGR-9,/v,34.187333,-84.142333,14.0,66.0,385.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538238239,2018-09-29T16:23:59Z,N4JWW-11,N4JWW-11,13(3/4),0,/,N4JWW-11,/O,34.282833,-83.291833,17.0,358.0,21701.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=20/Te=2/V=10861 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238240,2018-09-29T16:24:00Z,N4JWW-11,KK4EHJ-6,10(7/8),0,/,N4JWW-11,/O,34.282833,-83.291833,17.0,358.0,21701.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=20/Te=2/V=10861 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238255,2018-09-29T16:24:15Z,K1OGR-9,N3DAB-1,65(23/19),0,`,K1OGR-9,/v,34.188000,-84.140333,6.0,134.0,390.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538238256,2018-09-29T16:24:16Z,K1OGR-9,KK4EHJ-6,31(14/11),0,`,K1OGR-9,/v,34.188000,-84.140333,6.0,134.0,390.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538238265,2018-09-29T16:24:25Z,KK4EHJ-12,KK4EHJ-12,85(17/22),0,`,KK4EHJ-12,/>,34.536685,-83.917773,1.0,285.0,445.0,,,,Byonics TinyTrack3,In Service,"Seq=694, A1=431, A2=631",
0,1538238267,2018-09-29T16:24:27Z,KK4EHJ-12,KK4EHJ-6,7(6/7),0,`,KK4EHJ-12,/>,34.536685,-83.917773,1.0,285.0,445.0,,,,Byonics TinyTrack3,In Service,"Seq=694, A1=431, A2=631",
0,1538238269,2018-09-29T16:24:29Z,KK4EHJ-12,N3DAB-1,65(23/19),0,`,KK4EHJ-12,/>,34.536685,-83.917773,1.0,285.0,445.0,,,,Byonics TinyTrack3,In Service,"Seq=694, A1=431, A2=631",
0,1538238299,2018-09-29T16:24:59Z,N4JWW-11,N4JWW-11,20(4/6),1,/,N4JWW-11,/O,34.286667,-83.291167,11.0,35.0,21993.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=20/Te=3/V=10861 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238384,2018-09-29T16:26:24Z,KK4EHJ-12,KK4EHJ-12,76(13/20),0,`,KK4EHJ-12,/>,34.536658,-83.917780,0.0,285.0,440.0,,,,Byonics TinyTrack3,In Service,"Seq=695, A1=431, A2=631",
0,1538238385,2018-09-29T16:26:25Z,KK4EHJ-12,KK4EHJ-6,43(12/14),0,`,KK4EHJ-12,/>,34.536658,-83.917780,0.0,285.0,440.0,,,,Byonics TinyTrack3,In Service,"Seq=695, A1=431, A2=631",
0,1538238391,2018-09-29T16:26:31Z,KK4EHJ-12,N3DAB-1,66(23/19),0,`,KK4EHJ-12,/>,34.536658,-83.917780,0.0,285.0,440.0,,,,Byonics TinyTrack3,In Service,"Seq=695, A1=431, A2=631",
0,1538238504,2018-09-29T16:28:24Z,KK4EHJ-12,KK4EHJ-12,76(13/20),0,`,KK4EHJ-12,/>,34.536610,-83.917769,0.0,285.0,439.0,,,,Byonics TinyTrack3,In Service,"Seq=696, A1=430, A2=631",
0,1538238505,2018-09-29T16:28:25Z,KK4EHJ-12,KK4EHJ-6,39(11/13),0,`,KK4EHJ-12,/>,34.536610,-83.917769,0.0,285.0,439.0,,,,Byonics TinyTrack3,In Service,"Seq=696, A1=430, A2=631",
0,1538238506,2018-09-29T16:28:26Z,N3DAB-1,N3DAB-1,85(23/18),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538238506,2018-09-29T16:28:26Z,KK4EHJ-12,N3DAB-1,66(24/19),0,`,KK4EHJ-12,/>,34.536610,-83.917769,0.0,285.0,439.0,,,,Byonics TinyTrack3,In Service,"Seq=696, A1=430, A2=631",
0,1538238616,2018-09-29T16:30:16Z,KE4UW-9,N3DAB-1,68(23/19),0,`,KE4UW-9,/k,33.950500,-84.508333,0.0,,328.0,,,,Kenwood TM-D710,En Route,,
0,1538238624,2018-09-29T16:30:24Z,KK4EHJ-12,KK4EHJ-12,74(14/20),0,`,KK4EHJ-12,/>,34.536603,-83.917769,0.0,285.0,439.0,,,,Byonics TinyTrack3,In Service,"Seq=697, A1=430, A2=632",MT-RTG
0,1538238625,2018-09-29T16:30:25Z,KK4EHJ-12,KK4EHJ-6,34(13/12),0,`,KK4EHJ-12,/>,34.536603,-83.917769,0.0,285.0,439.0,,,,Byonics TinyTrack3,In Service,"Seq=697, A1=430, A2=632",MT-RTG
0,1538238627,2018-09-29T16:30:27Z,KK4EHJ-12,N3DAB-1,67(24/19),0,`,KK4EHJ-12,/>,34.536603,-83.917769,0.0,285.0,439.0,,,,Byonics TinyTrack3,In Service,"Seq=697, A1=430, A2=632",MT-RTG
0,1538238659,2018-09-29T16:30:59Z,N4JWW-11,N4JWW-11,19(4/5),1,/,N4JWW-11,/O,34.289167,-83.308333,26.0,281.0,23797.3,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=20/Te=3/V=10918 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238743,2018-09-29T16:32:23Z,KK4EHJ-12,KK4EHJ-12,75(14/20),0,`,KK4EHJ-12,/>,34.536597,-83.917760,0.0,285.0,440.0,,,,Byonics TinyTrack3,In Service,"Seq=698, A1=429, A2=632",
0,1538238744,2018-09-29T16:32:24Z,KK4EHJ-12,KK4EHJ-6,43(14/15),0,`,KK4EHJ-12,/>,34.536597,-83.917760,0.0,285.0,440.0,,,,Byonics TinyTrack3,In Service,"Seq=698, A1=429, A2=632",
0,1538238746,2018-09-29T16:32:26Z,KK4EHJ-12,N3DAB-1,79(29/19),0,`,KK4EHJ-12,/>,34.536597,-83.917760,0.0,285.0,440.0,,,,Byonics TinyTrack3,In Service,"Seq=698, A1=429, A2=632",
0,1538238765,2018-09-29T16:32:45Z,KD4CVR-6,N3DAB-1,74(23/19),0,`,KD4CVR-6,YY,34.248833,-84.000000,0.0,179.0,362.0,443.100,,,Yaesu FTM-400DR,In Service,,
0,1538238768,2018-09-29T16:32:48Z,KD4CVR-6,KK4EHJ-6,3(6/4),0,`,KD4CVR-6,YY,34.248833,-84.000000,0.0,179.0,362.0,443.100,,,Yaesu FTM-400DR,In Service,,
0,1538238839,2018-09-29T16:33:59Z,N4JWW-11,N4JWW-11,12(3/4),0,/,N4JWW-11,/O,34.289833,-83.324333,23.0,249.0,24740.0,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=20/Te=3/V=10901 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238841,2018-09-29T16:34:01Z,N4JWW-11,KK4EHJ-6,3(4/5),0,/,N4JWW-11,/O,34.289833,-83.324333,23.0,249.0,24740.0,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=20/Te=3/V=10901 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238863,2018-09-29T16:34:23Z,KK4EHJ-12,KK4EHJ-12,89(19/21),0,`,KK4EHJ-12,/>,34.536593,-83.917751,0.0,285.0,441.0,,,,Byonics TinyTrack3,In Service,"Seq=699, A1=429, A2=632",
0,1538238864,2018-09-29T16:34:24Z,KK4EHJ-12,KK4EHJ-6,36(16/13),0,`,KK4EHJ-12,/>,34.536593,-83.917751,0.0,285.0,441.0,,,,Byonics TinyTrack3,In Service,"Seq=699, A1=429, A2=632",
0,1538238873,2018-09-29T16:34:33Z,KK4EHJ-12,N3DAB-1,65(22/19),0,`,KK4EHJ-12,/>,34.536593,-83.917751,0.0,285.0,441.0,,,,Byonics TinyTrack3,In Service,"Seq=699, A1=429, A2=632",
0,1538238890,2018-09-29T16:34:50Z,WB5LFS-2,N3DAB-1,65(23/18),0,!,WB5LFS-2,/k,34.039269,-84.345645,0.0,176.0,,146.520,,,Tiny Track III,,,/MONITOR 146.52
0,1538238892,2018-09-29T16:34:52Z,WB5LFS-2,KK4EHJ-6,4(7/6),0,!,WB5LFS-2,/k,34.039269,-84.345645,0.0,176.0,,146.520,,,Tiny Track III,,,/MONITOR 146.52
0,1538238899,2018-09-29T16:34:59Z,N4JWW-11,N4JWW-11,17(6/11),0,/,N4JWW-11,/O,34.289500,-83.332167,24.0,281.0,25058.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10841 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238900,2018-09-29T16:35:00Z,N4JWW-11,KK4EHJ-6,12(8/6),0,/,N4JWW-11,/O,34.289500,-83.332167,24.0,281.0,25058.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10841 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238906,2018-09-29T16:35:06Z,WB5LFS-2,N3DAB-1,65(22/19),0,!,WB5LFS-2,/k,34.038833,-84.345756,6.0,243.0,,,,,Tiny Track III,,,
0,1538238907,2018-09-29T16:35:07Z,WB5LFS-2,KK4EHJ-6,41(14/12),0,!,WB5LFS-2,/k,34.038833,-84.345756,6.0,243.0,,,,,Tiny Track III,,,
0,1538238924,2018-09-29T16:35:24Z,WB5LFS-2,N3DAB-1,66(23/19),0,!,WB5LFS-2,/k,34.039194,-84.346643,13.0,6.0,,,,,Tiny Track III,,,
0,1538238925,2018-09-29T16:35:25Z,WB5LFS-2,KK4EHJ-6,35(14/11),0,!,WB5LFS-2,/k,34.039194,-84.346643,13.0,6.0,,,,,Tiny Track III,,,
0,1538238959,2018-09-29T16:35:59Z,N4JWW-11,N4JWW-11,17(4/5),0,/,N4JWW-11,/O,34.291167,-83.338667,26.0,300.0,25383.7,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10881 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238960,2018-09-29T16:36:00Z,N4JWW-11,KK4EHJ-6,16(10/7),0,/,N4JWW-11,/O,34.291167,-83.338667,26.0,300.0,25383.7,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10881 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538238983,2018-09-29T16:36:23Z,KK4EHJ-12,KK4EHJ-12,76(14/20),0,`,KK4EHJ-12,/>,34.536601,-83.917755,0.0,285.0,442.0,,,,Byonics TinyTrack3,In Service,"Seq=700, A1=429, A2=633",
0,1538238984,2018-09-29T16:36:24Z,KK4EHJ-12,KK4EHJ-6,26(8/11),0,`,KK4EHJ-12,/>,34.536601,-83.917755,0.0,285.0,442.0,,,,Byonics TinyTrack3,In Service,"Seq=700, A1=429, A2=633",
0,1538238984,2018-09-29T16:36:24Z,KK4EHJ-12,N3DAB-1,75(22/18),0,`,KK4EHJ-12,/>,34.536601,-83.917755,0.0,285.0,442.0,,,,Byonics TinyTrack3,In Service,"Seq=700, A1=429, A2=633",
0,1538239018,2018-09-29T16:36:58Z,N4JWW-11,N4JWW-11,13(3/4),0,/,N4JWW-11,/O,34.292000,-83.345000,23.0,280.0,25703.8,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10861 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538239020,2018-09-29T16:37:00Z,N4JWW-11,KK4EHJ-6,16(12/9),0,/,N4JWW-11,/O,34.292000,-83.345000,23.0,280.0,25703.8,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10861 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538239037,2018-09-29T16:37:17Z,N3DAB-1,N3DAB-1,65(21/19),0,!,N3DAB-1,I&,34.484167,-84.347667,,,,,,,>40 APRSmax,,,Bent Tree iGate
0,1538239102,2018-09-29T16:38:22Z,KK4EHJ-12,KK4EHJ-12,74(13/20),0,`,KK4EHJ-12,/>,34.536597,-83.917753,0.0,285.0,442.0,,,,Byonics TinyTrack3,In Service,"Seq=701, A1=429, A2=633",MT-RTG
0,1538239103,2018-09-29T16:38:23Z,KK4EHJ-12,KK4EHJ-6,41(14/12),0,`,KK4EHJ-12,/>,34.536597,-83.917753,0.0,285.0,442.0,,,,Byonics TinyTrack3,In Service,"Seq=701, A1=429, A2=633",MT-RTG
0,1538239138,2018-09-29T16:38:58Z,N4JWW-11,N4JWW-11,16(4/4),0,/,N4JWW-11,/O,34.291833,-83.356333,17.0,258.0,26354.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10781 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538239140,2018-09-29T16:39:00Z,N4JWW-11,KK4EHJ-6,16(9/7),0,/,N4JWW-11,/O,34.291833,-83.356333,17.0,258.0,26354.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10781 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538239198,2018-09-29T16:39:58Z,N4JWW-11,N4JWW-11,19(6/11),0,/,N4JWW-11,/O,34.292167,-83.363167,23.0,296.0,26696.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10781 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538239200,2018-09-29T16:40:00Z,N4JWW-11,KK4EHJ-6,4(6/6),0,/,N4JWW-11,/O,34.292167,-83.363167,23.0,296.0,26696.5,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=3/V=10781 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538239222,2018-09-29T16:40:22Z,KK4EHJ-12,KK4EHJ-12,75(14/20),0,`,KK4EHJ-12,/>,34.536595,-83.917755,0.0,285.0,443.0,,,,Byonics TinyTrack3,In Service,"Seq=702, A1=429, A2=633",
0,1538239224,2018-09-29T16:40:24Z,KK4EHJ-12,KK4EHJ-6,8(9/7),0,`,KK4EHJ-12,/>,34.536595,-83.917755,0.0,285.0,443.0,,,,Byonics TinyTrack3,In Service,"Seq=702, A1=429, A2=633",
0,1538239225,2018-09-29T16:40:25Z,KK4EHJ-12,N3DAB-1,78(23/25),0,`,KK4EHJ-12,/>,34.536595,-83.917755,0.0,285.0,443.0,,,,Byonics TinyTrack3,In Service,"Seq=702, A1=429, A2=633",
0,1538239258,2018-09-29T16:40:58Z,N4JWW-11,N4JWW-11,17(4/5),0,/,N4JWW-11,/O,34.292667,-83.369167,21.0,268.0,27039.4,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=4/V=10801 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538239260,2018-09-29T16:41:00Z,N4JWW-11,KK4EHJ-6,7(5/7),0,/,N4JWW-11,/O,34.292667,-83.369167,21.0,268.0,27039.4,445.250,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/Ti=19/Te=4/V=10801 Trackduino HAB FM Rptr Up:445.25 Dn:145.25
0,1538239262,2018-09-29T16:41:02Z,WB5LFS-2,N3DAB-1,77(22/22),0,!,WB5LFS-2,/k,34.039973,-84.320436,10.0,76.0,,,,,Tiny Track III,,,
0,1538239263,2018-09-29T16:41:03Z,WB5LFS-2,KK4EHJ-6,34(12/13),0,!,WB5LFS-2,/k,34.039973,-84.320436,10.0,76.0,,,,,Tiny Track III,,,
0,1538239319,2018-09-29T16:41:59Z,K1OGR-9,N3DAB-1,67(22/19),0,`,K1OGR-9,/v,34.186167,-84.140333,17.0,243.0,394.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538239320,2018-09-29T16:42:00Z,K1OGR-9,KK4EHJ-6,9(12/9),0,`,K1OGR-9,/v,34.186167,-84.140333,17.0,243.0,394.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538239342,2018-09-29T16:42:22Z,KK4EHJ-12,KK4EHJ-12,74(14/20),0,`,KK4EHJ-12,/>,34.536601,-83.917758,0.0,285.0,444.0,,,,Byonics TinyTrack3,In Service,"Seq=703, A1=429, A2=633",
0,1538239343,2018-09-29T16:42:23Z,KK4EHJ-12,KK4EHJ-6,14(6/9),0,`,KK4EHJ-12,/>,34.536601,-83.917758,0.0,285.0,444.0,,,,Byonics TinyTrack3,In Service,"Seq=703, A1=429, A2=633",
0,1538239346,2018-09-29T16:42:26Z,KK4EHJ-12,N3DAB-1,67(23/19),0,`,KK4EHJ-12,/>,34.536601,-83.917758,0.0,285.0,444.0,,,,Byonics TinyTrack3,In Service,"Seq=703, A1=429, A2=633",
0,1538239347,2018-09-29T16:42:27Z,K1OGR-9,N3DAB-1,63(23/19),0,`,K1OGR-9,/v,34.186167,-84.140833,17.0,326.0,386.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538239349,2018-09-29T16:42:29Z,K1OGR-9,KK4EHJ-6,6(5/4),0,`,K1OGR-9,/v,34.186167,-84.140833,17.0,326.0,386.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538239362,2018-09-29T16:42:42Z,WB5LFS-2,N3DAB-1,72(24/19),0,!,WB5LFS-2,/k,34.040121,-84.319037,17.0,79.0,,146.520,,,Tiny Track III,,,/MONITOR 146.52
0,1538239363,2018-09-29T16:42:43Z,WB5LFS-2,KK4EHJ-6,21(13/11),0,!,WB5LFS-2,/k,34.040121,-84.319037,17.0,79.0,,146.520,,,Tiny Track III,,,/MONITOR 146.52
0,1538239432,2018-09-29T16:43:52Z,WB5LFS-2,N3DAB-1,66(23/19),0,!,WB5LFS-2,/k,34.041137,-84.314423,24.0,58.0,,146.520,,,Tiny Track III,,,/MONITOR 146.52
0,1538239433,2018-09-29T16:43:53Z,WB5LFS-2,KK4EHJ-6,14(11/9),0,!,WB5LFS-2,/k,34.041137,-84.314423,24.0,58.0,,146.520,,,Tiny Track III,,,/MONITOR 146.52
0,1538239461,2018-09-29T16:44:21Z,KK4EHJ-12,KK4EHJ-12,78(12/20),0,`,KK4EHJ-12,/>,34.536599,-83.917768,0.0,285.0,445.0,,,,Byonics TinyTrack3,In Service,"Seq=704, A1=429, A2=634",
0,1538239463,2018-09-29T16:44:23Z,KK4EHJ-12,KK4EHJ-6,12(7/9),0,`,KK4EHJ-12,/>,34.536599,-83.917768,0.0,285.0,445.0,,,,Byonics TinyTrack3,In Service,"Seq=704, A1=429, A2=634",
0,1538239510,2018-09-29T16:45:10Z,K1OGR-9,N3DAB-1,68(24/19),0,`,K1OGR-9,/v,34.187833,-84.141500,12.0,275.0,374.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538239511,2018-09-29T16:45:11Z,K1OGR-9,KK4EHJ-6,29(14/10),0,`,K1OGR-9,/v,34.187833,-84.141500,12.0,275.0,374.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538239545,2018-09-29T16:45:45Z,K1OGR-9,N3DAB-1,67(23/19),0,`,K1OGR-9,/v,34.186500,-84.144667,17.0,226.0,378.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
0,1538239546,2018-09-29T16:45:46Z,K1OGR-9,KK4EHJ-6,32(15/11),0,`,K1OGR-9,/v,34.186500,-84.144667,17.0,226.0,378.0,146.520,,,Kenwood TM-D710,In Service,,"Jason, monitoring simplex 146.520"
