chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1538323541,2018-09-30T16:05:41Z,N116TP,KA4EMA-3?,4(2/1),0,/,N116TP,/',35.087432,-84.059813,160.0,67.0,880.9,,,,Tiny Track III,,"Seq=17, A1=479, A2=619",
0,1538323553,2018-09-30T16:05:53Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.090509,-84.046430,147.0,95.0,903.7,,,,Tiny Track III,,"Seq=18, A1=479, A2=618",
0,1538323555,2018-09-30T16:05:55Z,N116TP,KK4EHJ-6,17(3/1),0,/,N116TP,/',35.090509,-84.046430,147.0,95.0,903.7,,,,Tiny Track III,,"Seq=18, A1=479, A2=618",
0,1538323556,2018-09-30T16:05:56Z,N116TP,KA4EMA-3?,6(2/1),0,/,N116TP,/',35.090509,-84.046430,147.0,95.0,903.7,,,,Tiny Track III,,"Seq=18, A1=479, A2=618",
0,1538323558,2018-09-30T16:05:58Z,HUBBRD,AL1,4(2/1),0,!,HUBBRD,/_,34.681177,-87.309357,,,,,,,Open Track,,,
0,1538323588,2018-09-30T16:06:28Z,KM4LJQ,KM4LJQ,3(1/1),0,`,KM4LJQ,/b,34.800333,-83.862667,39.0,53.0,604.0,,,,Kenwood TM-D710,In Service,,
0,1538323590,2018-09-30T16:06:30Z,KM4LJQ,KK4EHJ-6,5(2/0),0,`,KM4LJQ,/b,34.800333,-83.862667,39.0,53.0,604.0,,,,Kenwood TM-D710,In Service,,
0,1538323595,2018-09-30T16:06:35Z,KM4LJQ,N4NE-2,2(2/1),0,`,KM4LJQ,/b,34.800333,-83.862667,39.0,53.0,604.0,,,,Kenwood TM-D710,In Service,,
0,1538323599,2018-09-30T16:06:39Z,AB4BJ-10,KA4EMA-3?,4(2/1),0,@,AB4BJ-10,/-,34.495167,-84.933500,,,,,,,SQ3PLX http://microsat.com.pl/,,,WX3IN1
0,1538323605,2018-09-30T16:06:45Z,K4MFC-2,N4NE-2,2(1/1),1,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323615,2018-09-30T16:06:55Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323616,2018-09-30T16:06:56Z,K4MFC-2,N4NE-2,2(1/1),1,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323637,2018-09-30T16:07:17Z,N4NE-2,N4NE-2,2(1/1),0,;,FCEOC,/o,34.271667,-84.093500,,,,,,,>40 APRSmax,,,Forsyth County EOC
0,1538323658,2018-09-30T16:07:38Z,KY4WC-10,K4UAN-3,2(1/1),0,!,KY4WC-10,S#,38.059333,-84.719667,,,,,,,Kantronics KPC-3 rom versions,,,"/W2,KYn, WCARC DIGI Versailles KY"
0,1538323660,2018-09-30T16:07:40Z,KY4WC-10,KK4EHJ-6,17(3/1),0,!,KY4WC-10,S#,38.059333,-84.719667,,,,,,,Kantronics KPC-3 rom versions,,,"/W2,KYn, WCARC DIGI Versailles KY"
0,1538323664,2018-09-30T16:07:44Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323675,2018-09-30T16:07:55Z,KD4EXS-9,SHOJCT?,4(2/1),0,`,KD4EXS-9,/v,35.530333,-82.605333,12.0,50.0,669.0,,,,Kenwood TM-D710,En Route,,
0,1538323680,2018-09-30T16:08:00Z,WO4U-10,K4UAN-3,2(1/1),0,_,WO4U-10,/<,,,,,,,,,"WinAPRS, etc",,,
0,1538323681,2018-09-30T16:08:01Z,WO4U-10,KK4EHJ-6,20(3/1),0,_,WO4U-10,/<,,,,,,,,,"WinAPRS, etc",,,
0,1538323685,2018-09-30T16:08:05Z,KM4LJQ,KM4LJQ,3(1/1),0,`,KM4LJQ,/b,34.811000,-83.843667,39.0,87.0,636.0,,,,Kenwood TM-D710,In Service,,
0,1538323686,2018-09-30T16:08:06Z,KM4LJQ,KK4EHJ-6,31(4/1),0,`,KM4LJQ,/b,34.811000,-83.843667,39.0,87.0,636.0,,,,Kenwood TM-D710,In Service,,
0,1538323687,2018-09-30T16:08:07Z,N116TP,N116TP,27(2/1),0,/,N116TP,/',35.044288,-83.957075,144.0,169.0,914.7,,,,Tiny Track III,,"Seq=22, A1=478, A2=616",
0,1538323689,2018-09-30T16:08:09Z,N116TP,KK4EHJ-6,4(2/0),0,/,N116TP,/',35.044288,-83.957075,144.0,169.0,914.7,,,,Tiny Track III,,"Seq=22, A1=478, A2=616",
0,1538323694,2018-09-30T16:08:14Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323702,2018-09-30T16:08:22Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323702,2018-09-30T16:08:22Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323703,2018-09-30T16:08:23Z,K4MFC-2,N4NE-2,3(1/1),1,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323704,2018-09-30T16:08:24Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323705,2018-09-30T16:08:25Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323706,2018-09-30T16:08:26Z,W4EDP-3,W4EDP-3,4(2/1),0,T,W4EDP-3,/f,,,,,,,,,>40 APRSmax,,"Seq=495, A1=0.4, A2=0.5, A3=2.0, A4=0.0, A5=1.0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1538323713,2018-09-30T16:08:33Z,KE4FGW-9,KA4EMA-3?,4(2/1),0,`,KE4FGW-9,/>,35.769167,-84.005000,34.0,93.0,,,,,Kenwood TM-D710,En Route,,"David from Maryville, TN"
0,1538323719,2018-09-30T16:08:39Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.024753,-83.969559,169.0,225.0,828.8,,,,Tiny Track III,,"Seq=24, A1=477, A2=616",
0,1538323721,2018-09-30T16:08:41Z,N116TP,KK4EHJ-6,3(2/0),0,/,N116TP,/',35.024753,-83.969559,169.0,225.0,828.8,,,,Tiny Track III,,"Seq=24, A1=477, A2=616",
0,1538323727,2018-09-30T16:08:47Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.021440,-83.975910,165.0,253.0,845.8,,,,Tiny Track III,,"Seq=25, A1=478, A2=616",
0,1538323728,2018-09-30T16:08:48Z,N116TP,KK4EHJ-6,17(3/1),0,/,N116TP,/',35.021440,-83.975910,165.0,253.0,845.8,,,,Tiny Track III,,"Seq=25, A1=478, A2=616",
0,1538323730,2018-09-30T16:08:50Z,N116TP,KA4EMA-3?,6(2/1),0,/,N116TP,/',35.021440,-83.975910,165.0,253.0,845.8,,,,Tiny Track III,,"Seq=25, A1=478, A2=616",
0,1538323733,2018-09-30T16:08:53Z,N116TP,N116TP,13(4/2),0,/,N116TP,/',35.021621,-83.981214,165.0,290.0,882.7,,,,Tiny Track III,,"Seq=26, A1=478, A2=616",/KM4ENK
0,1538323734,2018-09-30T16:08:54Z,N116TP,KK4EHJ-6,17(3/1),0,/,N116TP,/',35.021621,-83.981214,165.0,290.0,882.7,,,,Tiny Track III,,"Seq=26, A1=478, A2=616",/KM4ENK
0,1538323736,2018-09-30T16:08:56Z,N116TP,KA4EMA-3?,7(2/1),0,/,N116TP,/',35.021621,-83.981214,165.0,290.0,882.7,,,,Tiny Track III,,"Seq=26, A1=478, A2=616",/KM4ENK
0,1538323738,2018-09-30T16:08:58Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.023907,-83.984667,151.0,322.0,923.8,,,,Tiny Track III,,"Seq=27, A1=479, A2=616",
0,1538323739,2018-09-30T16:08:59Z,N116TP,KK4EHJ-6,9(2/1),0,/,N116TP,/',35.023907,-83.984667,151.0,322.0,923.8,,,,Tiny Track III,,"Seq=27, A1=479, A2=616",
0,1538323743,2018-09-30T16:09:03Z,N116TP,N116TP,3(1/1),0,/,N116TP,/',35.027234,-83.985722,145.0,358.0,960.7,,,,Tiny Track III,,"Seq=28, A1=479, A2=616",
0,1538323744,2018-09-30T16:09:04Z,N116TP,KK4EHJ-6,9(2/1),0,/,N116TP,/',35.027234,-83.985722,145.0,358.0,960.7,,,,Tiny Track III,,"Seq=28, A1=479, A2=616",
0,1538323748,2018-09-30T16:09:08Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.030436,-83.984266,150.0,29.0,968.7,,,,Tiny Track III,,"Seq=29, A1=481, A2=616",
0,1538323750,2018-09-30T16:09:10Z,N116TP,KK4EHJ-6,17(3/1),1,/,N116TP,/',35.030436,-83.984266,150.0,29.0,968.7,,,,Tiny Track III,,"Seq=29, A1=481, A2=616",
0,1538323751,2018-09-30T16:09:11Z,N116TP,KA4EMA-3?,9(2/1),0,/,N116TP,/',35.030436,-83.984266,150.0,29.0,968.7,,,,Tiny Track III,,"Seq=29, A1=481, A2=616",
0,1538323774,2018-09-30T16:09:34Z,KE4FGW-9,KA4EMA-3?,4(2/1),0,`,KE4FGW-9,/>,35.766000,-83.993000,36.0,137.0,289.0,,,,Kenwood TM-D710,En Route,,
0,1538323780,2018-09-30T16:09:40Z,KN4FCT-9,KA4EMA-3,4(2/1),0,`,KN4FCT-9,\K,35.448667,-84.611333,0.0,,309.0,441.800,+5000,141.3,Kenwood TM-D710,En Route,,"Andy Niota, Tn GoV"
0,1538323781,2018-09-30T16:09:41Z,KN4FCT-9,KK4EHJ-6,14(3/1),0,`,KN4FCT-9,\K,35.448667,-84.611333,0.0,,309.0,441.800,+5000,141.3,Kenwood TM-D710,En Route,,"Andy Niota, Tn GoV"
0,1538323788,2018-09-30T16:09:48Z,AB4CZ-1,AB4CZ-1,2(1/1),0,@,AB4CZ-1,/_,33.992167,-84.237833,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323789,2018-09-30T16:09:49Z,W4ATX-15,KA4EMA-3,4(2/1),0,_,W4ATX-15,/v,,,,,,,,,Byons WXTrac,,,
0,1538323799,2018-09-30T16:09:59Z,KD4CVR-6,N4NE-2,2(1/1),0,`,KD4CVR-6,YY,34.554333,-84.001333,2.0,60.0,428.0,146.910,,,Yaesu FTM-400DR,In Service,,
0,1538323799,2018-09-30T16:09:59Z,KD4CVR-6,KK4EHJ-6,26(3/1),0,`,KD4CVR-6,YY,34.554333,-84.001333,2.0,60.0,428.0,146.910,,,Yaesu FTM-400DR,In Service,,
0,1538323807,2018-09-30T16:10:07Z,K4MFC-2,N4NE-2,3(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323815,2018-09-30T16:10:15Z,WR4CV-4,SHOJCT?,4(2/1),0,!,WR4CV-4,/#,37.795667,-79.180167,,,,,,,Open Track,,,!3747.74N/07910.81W#APRS+ QRT2018/06/06 Rocky Mtn@4150ft ASL
0,1538323822,2018-09-30T16:10:22Z,K4MGY,K4UAN-3?,2(1/0),0,;,K4MGY-13,/_,35.959167,-86.576667,,,,,,,APRSISCE win32 version,,,
0,1538323823,2018-09-30T16:10:23Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.079440,-83.959064,163.0,2.0,959.8,,,,Tiny Track III,,"Seq=32, A1=479, A2=618",
0,1538323825,2018-09-30T16:10:25Z,N116TP,KK4EHJ-6,3(2/0),0,/,N116TP,/',35.079440,-83.959064,163.0,2.0,959.8,,,,Tiny Track III,,"Seq=32, A1=479, A2=618",
0,1538323826,2018-09-30T16:10:26Z,N116TP,KA4EMA-3?,12(2/1),0,/,N116TP,/',35.079440,-83.959064,163.0,2.0,959.8,,,,Tiny Track III,,"Seq=32, A1=479, A2=618",
0,1538323827,2018-09-30T16:10:27Z,KJ4ERJ-11,N4NE-2,3(1/1),0,`,KJ4ERJ-11,\K,33.774500,-84.305167,0.0,203.0,327.0,,,,Kenwood TM-D700,In Service,,
0,1538323828,2018-09-30T16:10:28Z,KM4LJQ,KM4LJQ,3(1/1),0,`,KM4LJQ,/b,34.824167,-83.817833,43.0,84.0,741.0,,,,Kenwood TM-D710,In Service,,
0,1538323830,2018-09-30T16:10:30Z,KM4LJQ,KK4EHJ-6,14(3/1),0,`,KM4LJQ,/b,34.824167,-83.817833,43.0,84.0,741.0,,,,Kenwood TM-D710,In Service,,
0,1538323831,2018-09-30T16:10:31Z,KM4LJQ,SHOJCT?,17(2/1),0,`,KM4LJQ,/b,34.824167,-83.817833,43.0,84.0,741.0,,,,Kenwood TM-D710,In Service,,
0,1538323836,2018-09-30T16:10:36Z,NA4ME-4,NA4ME-4,4(2/1),0,W,NA4ME-4,/b,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1538323837,2018-09-30T16:10:37Z,NA4ME-4,KK4EHJ-6,30(4/1),0,W,NA4ME-4,/b,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1538323838,2018-09-30T16:10:38Z,NA4ME-4,SHOJCT?,18(2/1),0,W,NA4ME-4,/b,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1538323849,2018-09-30T16:10:49Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323850,2018-09-30T16:10:50Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323858,2018-09-30T16:10:58Z,KM4LJQ,KM4LJQ,3(1/1),0,`,KM4LJQ,/b,34.827167,-83.811833,45.0,50.0,750.0,,,,Kenwood TM-D710,In Service,,
0,1538323859,2018-09-30T16:10:59Z,KM4LJQ,KK4EHJ-6,30(4/1),0,`,KM4LJQ,/b,34.827167,-83.811833,45.0,50.0,750.0,,,,Kenwood TM-D710,In Service,,
0,1538323862,2018-09-30T16:11:02Z,WB4BSD-8,KA4EMA-3?,4(2/1),0,`,WB4BSD-8,/>,35.126000,-84.921167,0.0,13.0,258.0,,,,Kenwood TH-D72,In Service,,
0,1538323864,2018-09-30T16:11:04Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.106242,-83.975055,164.0,306.0,962.9,,,,Tiny Track III,,"Seq=34, A1=480, A2=618",
0,1538323865,2018-09-30T16:11:05Z,WB4NFG-1,SHOJCT?,4(2/1),0,>,WB4NFG-1,/a,,,,,,,,,Tiny Track,,,/Local Voice 147.240+ PL 77.0
0,1538323866,2018-09-30T16:11:06Z,N116TP,KK4EHJ-6,7(2/1),0,/,N116TP,/',35.106242,-83.975055,164.0,306.0,962.9,,,,Tiny Track III,,"Seq=34, A1=480, A2=618",
0,1538323867,2018-09-30T16:11:07Z,WB4NFG-1,KK4EHJ-6,34(2/1),0,>,WB4NFG-1,/a,,,,,,,,,Tiny Track,,,/Local Voice 147.240+ PL 77.0
0,1538323869,2018-09-30T16:11:09Z,N116TP,KA4EMA-3?,8(2/1),0,/,N116TP,/',35.106242,-83.975055,164.0,306.0,962.9,,,,Tiny Track III,,"Seq=34, A1=480, A2=618",
0,1538323878,2018-09-30T16:11:18Z,KN4FTL-9,KN4FTL-9,3(1/1),0,`,KN4FTL-9,/j,34.726500,-83.848333,22.0,305.0,979.0,,,,Yaesu FTM-400DR,In Service,,
0,1538323879,2018-09-30T16:11:19Z,N84H,K4UAN-3?,3(1/1),1,`,N84H,/',36.329167,-87.355167,160.0,289.0,1347.0,,,,Unknown manufacturer,En Route,,
0,1538323880,2018-09-30T16:11:20Z,KN4FTL-9,KK4EHJ-6,9(2/1),0,`,KN4FTL-9,/j,34.726500,-83.848333,22.0,305.0,979.0,,,,Yaesu FTM-400DR,In Service,,
0,1538323882,2018-09-30T16:11:22Z,K4MFC-2,N4NE-2,3(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323896,2018-09-30T16:11:36Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.110136,-84.003668,166.0,251.0,917.8,,,,Tiny Track III,,"Seq=36, A1=478, A2=618",/KM4ENK
0,1538323898,2018-09-30T16:11:38Z,N116TP,KK4EHJ-6,9(2/1),0,/,N116TP,/',35.110136,-84.003668,166.0,251.0,917.8,,,,Tiny Track III,,"Seq=36, A1=478, A2=618",/KM4ENK
0,1538323909,2018-09-30T16:11:49Z,KN4FTL-9,KN4FTL-9,2(1/1),0,`,KN4FTL-9,/j,34.731167,-83.848333,32.0,8.0,946.0,,,,Yaesu FTM-400DR,In Service,,
0,1538323911,2018-09-30T16:11:51Z,KN4FTL-9,KK4EHJ-6,10(2/1),0,`,KN4FTL-9,/j,34.731167,-83.848333,32.0,8.0,946.0,,,,Yaesu FTM-400DR,In Service,,
0,1538323913,2018-09-30T16:11:53Z,N116TP,N116TP,3(1/1),0,/,N116TP,/',35.102874,-84.016890,167.0,223.0,866.9,,,,Tiny Track III,,"Seq=37, A1=477, A2=618",
0,1538323914,2018-09-30T16:11:54Z,N116TP,KK4EHJ-6,18(3/1),0,/,N116TP,/',35.102874,-84.016890,167.0,223.0,866.9,,,,Tiny Track III,,"Seq=37, A1=477, A2=618",
0,1538323930,2018-09-30T16:12:10Z,KC4GCK-11,N4NE-2,3(1/1),1,!,KC4GCK-11,B#,34.553167,-84.188500,,,,,,,Kantronics KPC-3 rom versions,,,"Near Amicalola Falls, GA"
0,1538323933,2018-09-30T16:12:13Z,K4UAN-3,K4UAN-3,2(1/1),0,;,K1LH Memo,8,,,,,,,,,Kantronics KPC-3 rom versions,,,
0,1538323939,2018-09-30T16:12:19Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.088004,-84.032027,162.0,252.0,857.7,,,,Tiny Track III,,"Seq=38, A1=480, A2=618",
0,1538323940,2018-09-30T16:12:20Z,N116TP,KK4EHJ-6,18(3/1),0,/,N116TP,/',35.088004,-84.032027,162.0,252.0,857.7,,,,Tiny Track III,,"Seq=38, A1=480, A2=618",
0,1538323942,2018-09-30T16:12:22Z,N84H,K4UAN-3?,2(1/1),0,`,N84H,/',36.343833,-87.411667,157.0,287.0,1348.0,,,,Unknown manufacturer,En Route,,KJ4CXL
0,1538323952,2018-09-30T16:12:32Z,W1ARN-1,TN2,2(1/0),0,},W1ARN-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1538323963,2018-09-30T16:12:43Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323968,2018-09-30T16:12:48Z,AI8F,KA4EMA-3,4(2/1),0,:,AI8F,/ ,,,,,,,,,Yeasu,,,hello from lookout mountain{20
0,1538323970,2018-09-30T16:12:50Z,AI8F,KK4EHJ-6,4(2/0),0,:,AI8F,/ ,,,,,,,,,Yeasu,,,hello from lookout mountain{20
0,1538323970,2018-09-30T16:12:50Z,AI8F,N3DAB-1,26(1/1),0,:,AI8F,/ ,,,,,,,,,Yeasu,,,hello from lookout mountain{20
0,1538323977,2018-09-30T16:12:57Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.084220,-84.066253,157.0,225.0,877.8,,,,Tiny Track III,,"Seq=39, A1=479, A2=618",
0,1538323978,2018-09-30T16:12:58Z,N4NE-2,N4NE-2,2(1/1),0,!,N4NE-2,I&,34.236833,-84.159833,,,,,,,>40 APRSmax,,,sawneeradio.com
0,1538323979,2018-09-30T16:12:59Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538323980,2018-09-30T16:13:00Z,N116TP,KK4EHJ-6,17(3/1),0,/,N116TP,/',35.084220,-84.066253,157.0,225.0,877.8,,,,Tiny Track III,,"Seq=39, A1=479, A2=618",
0,1538323987,2018-09-30T16:13:07Z,KM4SQK,N4NE-2,2(1/1),0,=,KM4SQK,/x,33.930000,-84.502833,,,,,,,Xastir,,,GOD IS LOVE
0,1538323987,2018-09-30T16:13:07Z,KM4SQK,KK4EHJ-6,21(3/1),0,=,KM4SQK,/x,33.930000,-84.502833,,,,,,,Xastir,,,GOD IS LOVE
0,1538323994,2018-09-30T16:13:14Z,KM4LJQ,KM4LJQ,3(1/1),1,`,KM4LJQ,/b,34.850833,-83.797167,43.0,50.0,887.0,,,,Kenwood TM-D710,In Service,,
0,1538324029,2018-09-30T16:13:49Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538324037,2018-09-30T16:13:57Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.050652,-84.098810,149.0,247.0,917.8,,,,Tiny Track III,,"Seq=40, A1=478, A2=618",
0,1538324038,2018-09-30T16:13:58Z,N116TP,KK4EHJ-6,17(3/1),0,/,N116TP,/',35.050652,-84.098810,149.0,247.0,917.8,,,,Tiny Track III,,"Seq=40, A1=478, A2=618",
0,1538324040,2018-09-30T16:14:00Z,N116TP,WE4MB-3?,3(1/1),1,/,N116TP,/',35.050652,-84.098810,149.0,247.0,917.8,,,,Tiny Track III,,"Seq=40, A1=478, A2=618",
0,1538324043,2018-09-30T16:14:03Z,AI8F,KA4EMA-3?,4(2/1),0,:,AI8F,/ ,,,,,,,,,Yeasu,,,hello from lookout mountain{20
0,1538324044,2018-09-30T16:14:04Z,KC9BOZ,K4UAN-3?,2(1/1),0,>,KC9BOZ,/ ,,,,,,,,,,,,"listening on 146.465 simplex,444.300 Fusion& Dmr metro"
0,1538324044,2018-09-30T16:14:04Z,KM4LJQ,KM4LJQ,3(1/1),1,`,KM4LJQ,/b,34.856167,-83.786333,42.0,81.0,849.0,,,,Kenwood TM-D710,In Service,,
0,1538324069,2018-09-30T16:14:29Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.046764,-84.125220,146.0,275.0,952.8,,,,Tiny Track III,,"Seq=41, A1=479, A2=618",/KM4ENK
0,1538324070,2018-09-30T16:14:30Z,N116TP,KK4EHJ-6,14(3/1),0,/,N116TP,/',35.046764,-84.125220,146.0,275.0,952.8,,,,Tiny Track III,,"Seq=41, A1=479, A2=618",/KM4ENK
0,1538324071,2018-09-30T16:14:31Z,N116TP,KA4EMA-3?,6(2/1),0,/,N116TP,/',35.046764,-84.125220,146.0,275.0,952.8,,,,Tiny Track III,,"Seq=41, A1=479, A2=618",/KM4ENK
0,1538324073,2018-09-30T16:14:33Z,KJ4ERJ-11,N4NE-2,2(1/1),0,`,KJ4ERJ-11,\K,33.774500,-84.305167,0.0,328.0,327.0,,,,Kenwood TM-D700,In Service,,Lynn's D700
0,1538324074,2018-09-30T16:14:34Z,KM4LJQ,KM4LJQ,3(1/1),0,`,KM4LJQ,/b,34.853667,-83.780167,38.0,149.0,814.0,,,,Kenwood TM-D710,In Service,,
0,1538324075,2018-09-30T16:14:35Z,KM4LJQ,KK4EHJ-6,27(3/1),0,`,KM4LJQ,/b,34.853667,-83.780167,38.0,149.0,814.0,,,,Kenwood TM-D710,In Service,,
0,1538324077,2018-09-30T16:14:37Z,KM4LJQ,KA4EMA-3?,7(2/1),0,`,KM4LJQ,/b,34.853667,-83.780167,38.0,149.0,814.0,,,,Kenwood TM-D710,In Service,,
0,1538324078,2018-09-30T16:14:38Z,KM4LJQ,N4NE-2,3(1/1),1,`,KM4LJQ,/b,34.853667,-83.780167,38.0,149.0,814.0,,,,Kenwood TM-D710,In Service,,
0,1538324089,2018-09-30T16:14:49Z,AB4CZ-1,AB4CZ-1,2(1/1),1,@,AB4CZ-1,/_,33.992167,-84.237833,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538324090,2018-09-30T16:14:50Z,W4ATX-15,KA4EMA-3,4(2/1),0,_,W4ATX-15,/v,,,,,,,,,Byons WXTrac,,,
0,1538324101,2018-09-30T16:15:01Z,WB4NFG-1,SHOJCT?,4(2/1),1,',WB4NFG-1,/#,32.824333,-83.237167,0.0,,154.0,,,,Unknown manufacturer,In Service,,Irwinton GA DiGi
0,1538324110,2018-09-30T16:15:10Z,K4MFC-2,N4NE-2,3(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538324127,2018-09-30T16:15:27Z,K4MFC-2,N4NE-2,2(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538324129,2018-09-30T16:15:29Z,N116TP,N116TP,2(1/1),0,/,N116TP,/',35.060269,-84.170846,144.0,290.0,1061.9,,,,Tiny Track III,,"Seq=42, A1=478, A2=617",
0,1538324130,2018-09-30T16:15:30Z,N116TP,KK4EHJ-6,17(3/1),0,/,N116TP,/',35.060269,-84.170846,144.0,290.0,1061.9,,,,Tiny Track III,,"Seq=42, A1=478, A2=617",
0,1538324134,2018-09-30T16:15:34Z,KN4FTL-9,KN4FTL-9,2(1/1),0,`,KN4FTL-9,/j,34.744000,-83.845167,0.0,42.0,748.0,,,,Yaesu FTM-400DR,In Service,,
0,1538324135,2018-09-30T16:15:35Z,KN4FTL-9,KK4EHJ-6,28(3/1),0,`,KN4FTL-9,/j,34.744000,-83.845167,0.0,42.0,748.0,,,,Yaesu FTM-400DR,In Service,,
0,1538324139,2018-09-30T16:15:39Z,KN4FCT-9,KA4EMA-3?,4(2/1),0,`,KN4FCT-9,\K,35.468333,-84.603833,29.0,36.0,291.0,441.800,+5000,141.3,Kenwood TM-D710,En Route,,"Andy Niota, Tn GoV"
0,1538324140,2018-09-30T16:15:40Z,KM4LJQ,KM4LJQ,3(1/1),0,`,KM4LJQ,/b,34.842833,-83.774000,37.0,184.0,753.0,,,,Kenwood TM-D710,In Service,,
0,1538324142,2018-09-30T16:15:42Z,KM4LJQ,KK4EHJ-6,12(3/1),0,`,KM4LJQ,/b,34.842833,-83.774000,37.0,184.0,753.0,,,,Kenwood TM-D710,In Service,,
0,1538324155,2018-09-30T16:15:55Z,WB4RHQ-9,K4UAN-3?,2(1/1),0,`,WB4RHQ-9,/j,36.086167,-86.762000,33.0,174.0,188.0,146.790,-600,0.0,Yaesu FTM-400DR,In Service,,
0,1538324157,2018-09-30T16:15:57Z,K4MFC-2,N4NE-2,3(1/1),0,},K4MFC-2,/U,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1538324161,2018-09-30T16:16:01Z,WINNSB,SHOJCT?,4(2/1),0,},WINNSB,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1538324168,2018-09-30T16:16:08Z,SHOJCT,SHOJCT,4(2/1),0,},SHOJCT,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1538324169,2018-09-30T16:16:09Z,SHOJCT,KK4EHJ-6,8(2/1),0,},SHOJCT,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1538324171,2018-09-30T16:16:11Z,KM4LJQ,KM4LJQ,13(1/1),0,`,KM4LJQ,/b,34.838000,-83.771000,43.0,119.0,743.0,,,,Kenwood TM-D710,In Service,,
